distance,time,vehicle_type,cargo_weight,weather,traffic,road_condition,tolls,fuel_stops,emissions
241.4695294407525,5.403786308237381,Eicher,876.9973224232069,snow,light,paved,1,0,23.328377285219094
1815.1752863786235,37.744484543483914,Tata Prima,698.1932129626099,clear,light,unpaved,1,0,186.147349429357
104.73325751160328,3.0149315820984084,Eicher,4911.411344248914,clear,moderate,mixed,0,0,56.016865076920546
1284.8727453217366,27.762070279756824,BharatBenz,4342.956695156738,fog,moderate,paved,4,0,838.5956051249829
162.56623115933544,5.065610941641826,BharatBenz,4645.2283399115095,fog,heavy,paved,0,0,109.85650299406741
1705.3272149725826,48.844525835733116,Ashok Leyland Partner,2161.8751098433554,rain,heavy,unpaved,1,1,479.5010403100052
1663.8793349966602,28.351439858519505,Ashok Leyland Partner,1145.2949750216135,fog,moderate,mixed,2,2,242.68246933468154
383.15501889572755,7.273969828720362,Ashok Leyland Partner,3176.68525517139,rain,light,unpaved,0,0,128.53240213133478
493.6367718040702,11.884605361091156,Eicher,2935.8011272511894,fog,light,unpaved,0,0,179.99304837648637
1902.7215858260636,25.05150745137165,Ashok Leyland Partner,4406.895173648651,fog,light,unpaved,0,0,925.7144409004881
1549.5407464801024,32.49742390637525,Tata Prima,2798.9759034055514,fog,moderate,unpaved,2,2,903.8184500590031
413.11488691314975,16.449452456457422,BharatBenz,4606.057998537875,rain,heavy,paved,0,0,264.77895162558946
1012.52478349006,24.479158615661227,Mahindra Blazo X 55,537.362100000569,rain,heavy,unpaved,2,2,122.83265610711808
811.8214402709506,16.316811710682043,Tata Prima,2571.173276416385,fog,light,mixed,3,0,335.86867369338603
1274.3090623605008,31.280803563651126,Mahindra Blazo X 55,2500.72027652208,snow,light,mixed,4,2,649.6412768842486
1674.026492136462,25.198655338342515,Ashok Leyland Partner,3950.586444399041,snow,light,unpaved,0,1,799.9552150006052
628.3981460952149,13.734213857462953,Mahindra Blazo X 55,2205.084490888268,rain,moderate,mixed,0,0,239.76265417812903
1491.056663657162,21.561668075811987,Ashok Leyland Partner,765.0294323076405,clear,light,unpaved,3,0,116.07785922358397
1059.0051874103976,14.28848548982868,Mahindra Blazo X 55,4222.51584341133,fog,light,unpaved,4,0,866.394266113307
368.7928418527496,9.2967360540123,Tata Prima,2910.895319180539,fog,moderate,mixed,0,0,179.25592828796647
1149.1425262106036,24.786355004363234,BharatBenz,1908.4898486479508,snow,heavy,mixed,0,0,366.20832073215547
601.85426170064,14.084303339925821,Ashok Leyland Partner,2761.074840593199,fog,heavy,mixed,1,0,197.26409451607435
1035.2997869173337,18.75639834515634,Eicher,876.556740303779,fog,light,mixed,4,2,122.7426891195953
1574.539906411788,32.989934236911296,BharatBenz,3407.465426416776,clear,moderate,unpaved,3,1,867.0555268938782
940.1237644590032,23.7374384993452,BharatBenz,898.5872112607879,clear,heavy,mixed,2,0,122.25364437659974
244.20308558855447,4.849648801365946,Mahindra Blazo X 55,3626.063543977249,clear,light,unpaved,1,0,140.90010855944425
1855.6622365578335,31.111588265976543,Mahindra Blazo X 55,1547.6769940550066,fog,light,paved,3,0,455.12041276020136
1856.564325987701,37.065674454731706,Tata Prima,2619.537024853344,clear,moderate,mixed,1,0,720.2799579151665
643.7982263232233,13.575766900378555,Ashok Leyland Partner,4288.657639261165,fog,moderate,paved,0,1,293.38706708235196
787.3175963892237,25.307159509560574,BharatBenz,3824.823132536334,rain,heavy,paved,3,0,444.1711955594999
263.2782799963452,4.003824973266799,Ashok Leyland Partner,1886.9104857154935,fog,light,unpaved,0,0,54.844793209361264
1808.3656076923232,44.65872363119996,Mahindra Blazo X 55,3990.460157815454,rain,heavy,mixed,0,0,1305.3764722496833
99.16706808263703,2.2075258567441107,Mahindra Blazo X 55,3658.700448457406,snow,heavy,mixed,0,0,71.59941118663008
1756.6258077010812,34.56291983423862,Mahindra Blazo X 55,1291.3966587510622,rain,light,unpaved,1,1,416.9132250171479
641.8930351785085,11.682931333758702,Tata Prima,4549.858089869494,snow,moderate,unpaved,1,0,566.2355206432148
24.926095356727295,0.6218698576320268,Mahindra Blazo X 55,2457.3113701608713,snow,heavy,paved,0,0,10.988461249563734
871.2113279736081,24.649136602325253,Eicher,3859.3895899753143,clear,heavy,mixed,4,1,434.0984391728099
1387.9003697238875,52.559846223193496,Mahindra Blazo X 55,3944.9788541074854,fog,heavy,unpaved,0,2,1242.5558984892941
1697.3091441042707,26.143398639560512,Tata Prima,1951.07631542027,rain,light,unpaved,3,0,556.0274730809427
1328.222595756893,38.36227737547321,Ashok Leyland Partner,2951.8440636994105,fog,heavy,unpaved,4,1,564.474391260385
1149.6792799806567,23.170804778158356,BharatBenz,4184.196425855845,snow,moderate,paved,0,1,733.4063806044097
1711.1591658434513,42.57657600687463,Tata Prima,640.5200004332243,rain,heavy,unpaved,0,0,199.65312894296366
487.6030312984534,8.629551911239558,BharatBenz,3122.3175559195,clear,moderate,paved,2,0,191.58529738199272
905.8711422986918,12.203917039507946,Ashok Leyland Partner,2191.514433882605,snow,light,mixed,0,0,209.6402545866083
1795.954401693378,37.47531754815913,Eicher,3002.3243078035403,fog,heavy,mixed,2,2,807.6251006841278
1103.033171687079,22.94565378499182,Tata Prima,3448.351916883991,clear,light,paved,4,0,492.95259313580016
153.52961071076933,4.694536931973884,Eicher,4077.5199755833387,rain,heavy,unpaved,0,0,85.52685984807097
508.8909215263699,8.885161069506317,Ashok Leyland Partner,2507.7785626831965,fog,moderate,mixed,0,1,149.16824684372023
293.0171123125105,4.212389678691308,BharatBenz,1064.9676013644334,clear,light,unpaved,1,0,42.0149143766023
397.2222253392823,8.404640556296567,Eicher,3717.4391548107765,snow,heavy,unpaved,1,0,224.48143126150788
1873.3206903226087,38.08228787576323,BharatBenz,1405.3850604496329,fog,moderate,unpaved,0,1,461.59512997577275
604.4247612690037,21.231707079140932,Ashok Leyland Partner,1466.8626612803273,fog,heavy,paved,3,1,104.40289309068588
1774.4369727125018,51.37180067622347,Eicher,3282.830167899162,clear,heavy,mixed,3,0,702.9879713350148
1318.928451855248,16.94435018561211,Tata Prima,1259.4491683761835,clear,light,unpaved,3,0,253.553866897966
1641.7732524225946,33.91016363092888,Tata Prima,4023.3346295484894,snow,moderate,paved,1,1,1120.5828700929394
1765.4835803336116,53.877768453204105,Eicher,1872.951082651109,fog,moderate,paved,2,2,430.6745185897685
1366.657676248598,21.045523975180743,Eicher,1410.8408721465853,snow,light,unpaved,2,1,272.8760486326251
673.2841228412877,15.545739688511935,Mahindra Blazo X 55,1910.6657771514485,clear,moderate,unpaved,0,1,231.78732349393673
914.7449286306631,16.687943727618514,Mahindra Blazo X 55,1885.3985123898717,fog,moderate,unpaved,3,1,378.8030426403967
1499.777302304413,35.31242562649796,BharatBenz,838.0144706905944,clear,light,mixed,0,1,159.6808971864461
334.1884190799914,4.61476109506359,Eicher,4200.109677721659,clear,light,paved,0,0,126.32652118443357
1328.519134286574,25.830021115945353,Ashok Leyland Partner,3190.9397293235497,snow,light,mixed,2,0,465.56859003410136
1154.0269383106963,30.452305321032817,Tata Prima,4073.304070542287,fog,heavy,paved,1,2,837.0136904510769
175.1341420416697,4.40687918955951,Ashok Leyland Partner,3280.069418323197,clear,heavy,mixed,0,0,58.13455691361335
227.93525145145819,6.029454246885479,Tata Prima,3092.8474717708,snow,heavy,mixed,1,0,130.98548981676558
1692.3042736115556,45.39460721043454,Ashok Leyland Partner,4744.709525660696,fog,heavy,mixed,1,0,953.1617491497844
1629.72899601414,39.60391623378123,BharatBenz,4667.955962120826,snow,moderate,unpaved,4,1,1503.15255623878
107.74809776118273,2.598471953938295,Ashok Leyland Partner,2551.244056337796,snow,moderate,paved,0,0,29.028562885863682
1768.1520046689695,53.2145016473331,Mahindra Blazo X 55,4849.071517981017,clear,moderate,unpaved,0,2,1618.4085193558808
1887.4685100546285,26.070753161502754,Mahindra Blazo X 55,2318.676869750663,snow,light,paved,2,0,710.0319345151141
1969.4065615430168,45.57441031790319,Tata Prima,4809.096449714224,clear,moderate,unpaved,0,1,1575.227714277641
445.86188638066074,11.490004195650075,BharatBenz,2760.5259850266652,fog,heavy,paved,1,0,182.6336195395763
1579.6294631846745,20.30884683363675,Tata Prima,1308.0124278795306,rain,light,mixed,0,0,300.0086055409408
381.44258551006857,9.27332141740311,Ashok Leyland Partner,3908.3917093476284,rain,heavy,unpaved,0,0,181.04603559183263
298.66863528247353,8.263373607070914,Mahindra Blazo X 55,853.9159345373804,clear,heavy,paved,0,0,38.12816706872849
1455.2878230879492,22.796667659090343,Mahindra Blazo X 55,2271.7962557814435,rain,moderate,mixed,0,0,572.0574984933942
1272.4713175527156,43.39084595988089,Mahindra Blazo X 55,2683.7229910306764,snow,heavy,mixed,3,2,785.7770906935705
1075.47938156515,20.045806745994103,Ashok Leyland Partner,3297.7987752769222,clear,light,mixed,1,0,318.35310136153544
54.99324027897579,1.1509137457327434,Tata Prima,3297.7421651088293,snow,light,unpaved,0,0,31.33788951120878
292.49187867252556,6.250582303038831,Eicher,1234.5587059441461,snow,moderate,paved,0,0,42.89848935369529
1647.5878844100039,27.63312801658777,Eicher,1266.2120831522275,clear,light,unpaved,4,2,267.6672514627186
373.4660961456922,5.275270395325231,BharatBenz,697.7097042574378,snow,light,mixed,0,0,37.83489751023706
1274.3358001975064,45.726354486730784,Mahindra Blazo X 55,4250.335032490122,snow,heavy,paved,4,1,1101.900910491412
1003.908970704983,40.50297970466718,Mahindra Blazo X 55,3069.101935389576,fog,heavy,unpaved,2,1,694.1423879840604
393.5158291773994,8.394055549861354,Tata Prima,3880.765914940109,clear,moderate,unpaved,0,0,241.89942219078966
1445.4738450393425,27.888301515616618,BharatBenz,2853.034158928415,rain,light,paved,1,1,534.431502866934
1750.7199115842407,37.208548919643505,BharatBenz,4221.807114547721,fog,moderate,paved,3,2,1199.2143582083065
938.0671172347485,16.688310684604424,Mahindra Blazo X 55,591.6394702516901,fog,moderate,paved,3,0,96.74550483816513
1037.603264018029,36.85987486863119,Ashok Leyland Partner,3878.24603147188,clear,heavy,unpaved,4,1,503.78915464646593
430.07133251472743,9.867568903974062,Tata Prima,4569.924261653114,fog,light,paved,1,0,276.6487773347675
236.7813396122624,7.5050918820155035,Mahindra Blazo X 55,2325.313195083063,clear,heavy,unpaved,0,0,98.77598473896087
436.4574118129891,12.618219269758512,Ashok Leyland Partner,3163.4148690087377,fog,heavy,unpaved,1,0,178.79901011857422
532.501278949459,7.479059582576422,BharatBenz,1929.8174948645365,rain,light,paved,0,0,124.34326438268322
858.8823646431968,21.229558530059272,Tata Prima,1084.6961654754712,snow,light,paved,1,1,143.67915107382422
568.4267488406344,13.18662727831769,Mahindra Blazo X 55,841.118042749265,clear,moderate,mixed,0,1,78.96769789022296
71.73572855168067,1.2492487108120065,Mahindra Blazo X 55,1577.3375420086775,fog,moderate,unpaved,0,0,22.3293086719725
1767.4010063073506,42.55766014986821,Eicher,4866.17757764205,fog,heavy,paved,3,0,1085.0933617070223
700.8048785433576,19.89058686733062,Ashok Leyland Partner,2114.6231440328766,clear,heavy,unpaved,1,0,166.87809858441685
693.591178652163,9.415530021002393,Ashok Leyland Partner,2103.5332705987066,snow,light,paved,3,1,155.89039008996554
1058.45891793613,31.806776340638596,Eicher,4106.191475618731,snow,heavy,unpaved,3,1,720.9600657750901
1399.315822998737,29.946152683371196,BharatBenz,744.758865000995,clear,heavy,mixed,1,2,162.7074707085954
786.6645983680039,18.36846882299319,Eicher,1711.3879085776246,snow,moderate,paved,0,0,159.93904787226535
1933.6891396704139,32.60374628681028,Mahindra Blazo X 55,1425.1968831569109,clear,moderate,unpaved,3,0,501.2849554187563
1864.333356528716,26.82368014875335,Ashok Leyland Partner,4951.56515595923,rain,light,mixed,4,2,1061.5925598482731
1523.8822594428204,28.514890696269212,Ashok Leyland Partner,2728.2026874379935,snow,moderate,unpaved,2,2,602.6972838581792
780.7888784883156,17.321744047620477,Eicher,2480.4002042222264,rain,moderate,unpaved,2,1,276.36760899720196
435.3319637477124,10.400681436516136,Ashok Leyland Partner,4676.243907180975,snow,heavy,unpaved,2,0,280.4796585123077
1866.3903785809027,58.75124425536326,Eicher,1497.0629237169906,rain,heavy,unpaved,0,2,419.90351282535954
451.81039309431077,8.609351000478974,BharatBenz,4791.411977912624,rain,moderate,paved,2,0,299.6616219572021
370.36491442190277,9.087894107202803,Tata Prima,1061.4155680762365,clear,heavy,unpaved,1,0,66.40117976461934
1822.7968447052076,50.456551348863144,Eicher,653.5507310763367,fog,moderate,paved,2,0,141.05352607939207
139.5104146982118,3.2400880071930125,Mahindra Blazo X 55,2777.1093764518605,clear,heavy,paved,0,0,57.92163427527818
508.9047670501311,18.325218188709208,Mahindra Blazo X 55,3992.3587365992425,rain,heavy,unpaved,2,1,437.82830988732314
126.7565854089492,4.153705731172712,Ashok Leyland Partner,4144.7376859506885,fog,heavy,unpaved,0,0,66.70133024197668
1389.2925579104808,18.74036144177723,Eicher,1264.9374294446611,clear,light,mixed,4,0,187.89780334108136
376.7392251440579,9.16851550846805,Mahindra Blazo X 55,1074.8754604385829,rain,light,paved,0,0,57.907527977155176
150.009825065748,2.6444359842761425,BharatBenz,1790.5476113904872,snow,moderate,paved,0,0,39.00068137049541
1413.450532360349,39.71561035355287,BharatBenz,2396.9346326194327,fog,heavy,mixed,1,1,580.6405016204861
1531.6735233097254,30.360780105177128,Mahindra Blazo X 55,2617.5856758998093,rain,moderate,paved,3,2,735.3504857356778
632.1137577196208,15.317002371473716,Mahindra Blazo X 55,560.9270763528996,rain,heavy,mixed,0,0,64.13988986844608
1697.899351188036,28.637093943625302,Eicher,2889.029447643148,snow,light,mixed,3,0,617.7122540660907
1697.8887288005863,28.400684610698548,Eicher,1670.8835862304115,rain,moderate,unpaved,4,2,440.43414900809836
299.8811174381105,3.8443321069267213,BharatBenz,3167.974578712193,fog,light,unpaved,1,0,147.0966397012642
1558.0516217416464,41.48612270095738,BharatBenz,3738.896236851785,fog,heavy,unpaved,3,2,1185.750776403311
1381.187372461982,31.324780606975235,BharatBenz,2049.9496046867353,rain,heavy,mixed,2,1,473.2540268209293
312.04090923268035,4.85357598857203,Mahindra Blazo X 55,3161.258426684109,clear,light,mixed,1,0,143.8824233786399
453.66858831552094,10.82318148120491,Mahindra Blazo X 55,1015.1469133766332,clear,heavy,unpaved,1,0,84.27334240056621
484.8998953504312,12.392640591541232,BharatBenz,4811.8993752390925,rain,moderate,unpaved,2,0,387.57991947735985
854.6329095913005,18.78032007199352,BharatBenz,4715.971033962799,fog,moderate,paved,0,0,560.8335060431907
1398.7728080385805,29.614740190525595,BharatBenz,1206.798964047847,fog,heavy,mixed,3,0,286.3314325313819
160.6157848101622,2.243158573064396,Tata Prima,3189.00614280454,rain,light,mixed,0,0,74.37212598157024
526.5214486611416,10.431416158641882,Mahindra Blazo X 55,3726.1110628611304,fog,moderate,unpaved,0,0,387.1568850681144
1029.9570060870058,18.72336690906578,Tata Prima,1171.7140638068536,fog,moderate,mixed,2,1,220.05327372278163
949.3000747326092,26.620525571932138,Ashok Leyland Partner,2345.30212107263,snow,moderate,paved,0,1,246.8627306898757
1370.6844707271773,18.063490925677467,Ashok Leyland Partner,1512.540496735864,snow,light,mixed,0,2,240.8247438689666
1143.2974930642445,28.752287713178404,Eicher,4890.043327899596,rain,moderate,mixed,0,1,703.2047932699096
193.42820731007006,3.799966462232194,BharatBenz,1083.7642080012324,clear,moderate,unpaved,0,0,30.43835845915206
1074.2661867191816,36.32744826131995,Ashok Leyland Partner,2605.1753485455156,snow,heavy,paved,2,1,337.3965038052504
1621.9664791293121,36.92357923447963,Eicher,1315.6141315068946,rain,moderate,unpaved,1,1,298.65445735031415
1735.820996862052,37.15536725127705,Eicher,2102.771448635389,fog,light,paved,4,0,408.0008935369828
1587.0529408932653,36.35753679904342,Tata Prima,4150.91134560194,clear,heavy,unpaved,0,2,1200.0183572026579
1704.979935613166,39.98011450574951,Mahindra Blazo X 55,4220.566210791718,rain,light,unpaved,2,0,1284.2235007739002
700.5694962141728,13.36359885154967,Ashok Leyland Partner,4778.590959393231,clear,moderate,mixed,3,0,343.5043991427529
815.4325132966815,22.0967015554405,Ashok Leyland Partner,2619.399680815163,snow,heavy,unpaved,4,1,320.88777219061075
1264.5189910640458,27.474377770452403,Mahindra Blazo X 55,1308.6179792415646,snow,light,paved,1,0,263.3073662754272
108.12732366793152,3.4080212785691986,BharatBenz,3795.688490778018,fog,heavy,mixed,0,0,65.67605647445421
1575.3343825584473,33.08606614504353,Eicher,1368.1432681651568,rain,heavy,mixed,0,0,269.91688286149923
1648.0552591485591,34.82192002613225,Mahindra Blazo X 55,4217.136146529923,rain,light,mixed,4,2,1298.7768973375255
1951.3920137119737,46.49668192836465,Tata Prima,4921.7388735816,rain,moderate,mixed,0,0,1533.989521296449
1117.6415501926397,24.319038865707796,Tata Prima,4047.03635820743,clear,moderate,unpaved,4,2,851.1601119149526
1027.2603507714548,13.037473467746027,Eicher,3457.6305712912526,fog,light,unpaved,4,2,524.0794756266145
1257.991512377351,51.701239341830934,Tata Prima,1340.1473245245693,snow,heavy,unpaved,2,0,348.4216815551193
270.4780295377311,6.63634996349065,Ashok Leyland Partner,2380.7563586977712,snow,heavy,paved,0,0,71.09122867358366
585.3321796751222,8.000411747961207,Tata Prima,2001.3866150733413,fog,light,paved,2,0,168.1302340522918
670.4134438743312,15.248069378362016,Mahindra Blazo X 55,4183.14949323492,snow,moderate,unpaved,3,1,642.746608599956
1098.8188481398781,25.93018912349566,Eicher,1604.480580269872,fog,moderate,paved,0,0,200.72136432508236
1719.4388162757816,29.839415889692184,Tata Prima,4519.302120735887,snow,light,paved,3,1,1245.4197786882914
1868.5455166509637,34.5722183386858,Tata Prima,4679.730665995572,fog,light,paved,2,1,1317.729488931544
503.44889663947663,11.24599679266458,Eicher,4816.082951534932,clear,moderate,mixed,0,0,264.0445644753082
29.984774995157633,0.6501413803031922,Tata Prima,1933.8709135607317,fog,heavy,mixed,0,0,10.122735463028228
1159.6142858246064,15.696729306533912,Mahindra Blazo X 55,2427.5073136126757,snow,light,paved,0,1,461.0924397767096
1505.2910438395038,30.723808310655908,BharatBenz,2859.5142776269367,clear,moderate,unpaved,2,0,649.9990212181505
1265.2960008693458,27.207906167115322,BharatBenz,1664.7683116548192,clear,heavy,mixed,0,1,307.7644449720494
923.1455558648712,19.16928589368891,Mahindra Blazo X 55,2959.9806310035883,snow,moderate,paved,3,0,497.02954035382936
729.9538309199996,13.859885428720752,Mahindra Blazo X 55,4203.699425598637,rain,light,mixed,2,0,501.9831153074175
585.7246774526279,10.69123270519529,Ashok Leyland Partner,3127.8138176520893,fog,moderate,unpaved,1,0,226.93231634362246
384.58844543451124,13.740791256824988,Tata Prima,2441.5107103167065,rain,heavy,mixed,0,0,156.79034749876087
1724.7942401498763,33.26886858712088,Tata Prima,2149.2588306050047,snow,moderate,paved,3,2,684.667543410178
631.1998162256024,16.33897191291709,Eicher,2625.152376921027,fog,heavy,paved,1,1,211.22681075850525
596.901001141134,16.965692074202188,BharatBenz,1305.1187986276836,rain,moderate,mixed,1,0,116.33844774469934
342.98446280571926,7.995281423426598,Eicher,1980.0982589424345,snow,moderate,unpaved,1,0,98.75498953461707
297.6980221240328,6.757759852901184,Mahindra Blazo X 55,1170.588778118824,clear,light,unpaved,0,0,54.36318637878369
1351.3492670107248,25.47472330769563,Tata Prima,4567.780061024046,clear,moderate,paved,0,2,896.2711376604682
704.7440875101034,25.92219964022527,Ashok Leyland Partner,4150.162152830078,clear,heavy,paved,1,1,288.1866142540585
1899.280374745272,43.93486720639253,Mahindra Blazo X 55,536.1003500214734,rain,heavy,paved,1,0,170.7926673078627
1006.8074503200841,14.458851544766665,Tata Prima,1799.5077836478729,fog,light,paved,4,0,270.0243889931028
886.9988309204922,15.915381810697491,BharatBenz,1423.016810668249,fog,light,mixed,1,0,179.1498547823194
798.8731351029627,21.951672271161254,Mahindra Blazo X 55,3539.9556341149887,snow,moderate,mixed,3,0,565.8371658091627
13.01689605845281,0.1858701096042921,Eicher,4745.425956027725,rain,light,mixed,0,0,6.726831018431698
1566.267138428876,64.48795382789585,Tata Prima,2763.0668656039757,rain,heavy,paved,1,2,737.0922747753085
1936.5196495743494,44.147662880282816,BharatBenz,4412.045591835873,clear,heavy,unpaved,4,2,1540.8136310070356
343.32079546948313,13.031850659604672,Eicher,4377.00495676511,clear,heavy,paved,1,0,158.64181506011153
1828.6582608878407,42.73711122477322,Tata Prima,1927.130313729216,clear,heavy,paved,3,1,541.2748967894679
203.56605707113442,5.418550829326353,Mahindra Blazo X 55,3973.68660060997,clear,moderate,mixed,1,0,129.7860069717533
1443.4265681528434,22.178918366909325,Eicher,2898.3555865162875,snow,light,unpaved,0,1,569.2993153009311
1151.6240805129444,22.71315268808194,Tata Prima,2302.1788649750088,fog,moderate,paved,0,2,442.7048264060097
448.75942890902655,10.832129401308395,Mahindra Blazo X 55,4110.6861371585655,clear,moderate,unpaved,1,0,322.8831342769446
1820.0702173941716,39.98078477750243,BharatBenz,4424.3316438890315,rain,heavy,unpaved,1,2,1508.666096080445
16.42639255658817,0.44729675594752694,BharatBenz,2786.790567194319,snow,heavy,mixed,0,0,7.643829405248463
180.01543902610763,3.92471904452777,Tata Prima,1283.3224136197505,snow,moderate,paved,0,0,36.59322707564887
375.7694554312275,7.364211920949872,Eicher,4014.267030353875,clear,moderate,unpaved,1,0,182.78659650287187
1657.7472908372963,26.96056866689164,Tata Prima,1242.8940299119795,clear,moderate,mixed,0,2,329.08776056246177
1198.1026148197575,16.428648750328836,Mahindra Blazo X 55,1861.869367810153,clear,light,paved,4,0,313.19176234687194
1617.0249463112013,41.87082249094743,Tata Prima,4491.143235176008,clear,heavy,mixed,3,2,1285.4167300775641
1885.0012062687883,64.78695561262714,Ashok Leyland Partner,3774.2916660231176,snow,heavy,paved,4,1,890.6954186928323
457.22844149756315,10.198004277869789,Ashok Leyland Partner,3002.423980694998,snow,moderate,mixed,2,0,165.8422572781759
1617.0674156621262,34.89570660603203,Tata Prima,2216.3761754048987,snow,light,unpaved,0,0,619.32033113998
838.906244057734,15.241633485146847,Ashok Leyland Partner,2722.6934810476496,snow,light,mixed,3,0,255.67128952152808
1794.2086815956284,40.19702684634553,Mahindra Blazo X 55,1294.726673509224,fog,light,unpaved,0,1,437.58536316591596
1436.716152749521,23.653518265040066,Mahindra Blazo X 55,2410.6882791881903,rain,moderate,unpaved,3,2,762.2905745760187
342.77497157651675,14.157909919639287,BharatBenz,3891.5447156609785,fog,heavy,paved,1,0,197.9336649640321
874.8639425941658,12.3817098662469,Mahindra Blazo X 55,1590.0166359179486,clear,light,unpaved,4,0,234.36380459242108
1539.4647058665835,22.894692904172366,Mahindra Blazo X 55,1896.5779577080045,fog,light,mixed,0,0,480.1471034343411
461.58280369906123,12.450769141161306,Mahindra Blazo X 55,4997.631339737403,rain,heavy,paved,1,0,386.94379499029344
986.1094619829038,31.693498841881308,Mahindra Blazo X 55,2617.7610711829357,fog,heavy,unpaved,2,1,581.5647143646949
1212.9332660117723,20.890370719972374,BharatBenz,1896.1637689327627,fog,light,paved,1,0,296.75869219907446
607.9146705100935,17.12219232587532,Tata Prima,3103.9801512242066,clear,moderate,unpaved,2,1,326.3919020880022
383.87967620314146,7.076651624406701,Mahindra Blazo X 55,2722.2630039406877,snow,light,mixed,1,0,182.9121927722907
1062.3528072048287,18.576270466967504,BharatBenz,1748.4414366885055,snow,moderate,unpaved,0,0,323.6441211193141
1497.8007284162825,31.209151357644128,Eicher,1130.459800103551,fog,heavy,unpaved,0,0,241.84025762473374
20.920113622500114,0.2987001400442604,Eicher,3343.1302932163385,clear,light,unpaved,0,0,7.5533758836020555
1557.3937809769416,35.6148932919171,Mahindra Blazo X 55,2121.9609862413727,rain,moderate,unpaved,0,0,623.8006164892466
1674.7835350671737,49.71097239606517,Eicher,4474.089561259087,snow,heavy,mixed,3,0,1085.134327639853
356.97154233455166,8.158751833265022,Mahindra Blazo X 55,2657.653187596147,fog,light,mixed,0,0,156.01479335892654
1786.000692119166,31.364144008638114,BharatBenz,4010.6848758006186,fog,moderate,mixed,4,1,1243.3377320013217
1205.3474947579414,32.100814996649774,BharatBenz,3323.8087095895207,rain,moderate,mixed,4,0,633.4944102877624
1262.46475577035,27.89289300898319,Mahindra Blazo X 55,1582.4346491071337,clear,moderate,mixed,2,2,359.50074402829097
718.0153809872796,13.529451376162863,Eicher,1389.5447805134372,rain,moderate,paved,1,1,116.36534070592643
79.91757226180844,2.1967928561816477,Eicher,3262.722951135494,rain,heavy,paved,0,0,29.686261948227376
1988.831971091665,59.382538261900926,BharatBenz,2907.3055105171434,snow,heavy,paved,1,1,940.0479498794098
927.7477959516926,38.494230441435754,BharatBenz,1725.1427685138278,fog,heavy,mixed,3,0,271.48253110496194
1168.1848999391273,14.881667966483947,Eicher,1237.500260548094,snow,light,mixed,0,1,180.3277761846862
94.1205540913345,1.7698251779131509,Mahindra Blazo X 55,4642.967549787609,snow,light,mixed,0,0,74.98897321585878
1426.6293005927973,18.537049263168143,Mahindra Blazo X 55,3236.570303908471,fog,light,unpaved,4,0,894.6277778877777
1574.3227519510083,41.82364815571273,BharatBenz,3672.922089424824,clear,moderate,paved,3,2,815.8107217988073
1048.1388739346028,25.480289341261734,Tata Prima,2828.5666301919696,rain,heavy,unpaved,4,1,612.4227485965241
164.0816842750442,2.24368961203935,Ashok Leyland Partner,2286.391889841333,rain,light,paved,0,0,33.01364283342112
1626.716721801166,25.932718358824868,Eicher,2156.4113365346075,clear,light,unpaved,3,0,401.58100112786576
567.0259433271325,21.182930213663816,BharatBenz,1096.7177784338094,rain,heavy,paved,1,1,92.67668586851501
1153.4996598605924,30.65166289603814,Mahindra Blazo X 55,3634.71386836419,rain,moderate,unpaved,0,0,791.402954959795
1567.5357356842317,38.88744408100685,Mahindra Blazo X 55,925.3987390699547,fog,light,unpaved,1,1,278.7136657383745
734.7015655059431,14.837316293603935,Ashok Leyland Partner,2151.164454009529,fog,light,paved,0,0,145.40267806598155
1406.6609623930105,44.162710186098415,BharatBenz,1557.5519605661102,fog,heavy,unpaved,1,0,390.1231862681593
82.05047692748848,1.0593310898449748,Ashok Leyland Partner,1675.7935903882717,fog,light,paved,0,0,12.649969025751508
738.777476038345,10.926872815723376,Mahindra Blazo X 55,2044.7121072386174,fog,light,paved,1,1,241.86692220982994
741.1201159732947,20.435293602135467,Tata Prima,3817.9120758148947,clear,moderate,paved,2,1,407.8599799455621
1022.3555552937619,27.178873281344256,Ashok Leyland Partner,4846.04069737227,clear,moderate,mixed,4,1,543.8478677226836
1634.684711387643,50.754938161797504,Tata Prima,2872.0163486911647,fog,heavy,mixed,2,2,937.5977251643694
1196.0932228313309,20.821246397775337,Tata Prima,3302.0982200601843,clear,light,unpaved,1,2,638.1317682717333
1698.4565420971446,64.2335214922442,BharatBenz,2435.2608877196735,rain,heavy,paved,0,1,604.3276186878184
1636.509307322533,43.52148287742574,Ashok Leyland Partner,862.6627371051718,snow,heavy,mixed,2,0,178.30134385854097
719.2009657273152,15.53278068543934,Tata Prima,3160.6297489794442,fog,moderate,unpaved,3,0,438.9173700460045
386.8698555383993,7.96941711322951,Eicher,4160.442527659479,fog,light,unpaved,1,0,203.9042068190424
1194.4344431632228,18.79716116774727,BharatBenz,3589.835697635674,snow,moderate,unpaved,1,1,800.1551844867403
467.6685639154674,17.79539389903276,Tata Prima,1930.7398069439314,clear,heavy,mixed,0,0,137.0672502842385
710.9444683513527,14.868787415034001,Mahindra Blazo X 55,719.7842871602758,rain,moderate,mixed,3,1,98.54954270164293
1448.379466825894,25.332291495020957,Ashok Leyland Partner,4825.533761063227,snow,light,mixed,4,2,876.8152135783331
